DATE,BXM
12/08/2015,1142.210000
12/09/2015,1134.800000
12/10/2015,1137.790000
12/11/2015,1117.330000
12/14/2015,1122.980000
12/15/2015,1134.520000
12/16/2015,1150.890000
12/17/2015,1135.220000
12/18/2015,1117.560000
12/21/2015,1124.920000
12/22/2015,1131.270000
12/23/2015,1136.960000
12/24/2015,1136.910000
12/28/2015,1137.030000
12/29/2015,1140.650000
12/30/2015,1139.220000
12/31/2015,1135.870000
01/04/2016,1127.400000
01/05/2016,1130.260000
01/06/2016,1121.810000
01/07/2016,1098.630000
01/08/2016,1087.650000
01/11/2016,1088.790000
01/12/2016,1097.380000
01/13/2016,1070.180000
01/14/2016,1088.070000
01/15/2016,1063.510000
01/19/2016,1065.660000
01/20/2016,1058.710000
01/21/2016,1062.610000
01/22/2016,1076.150000
01/25/2016,1068.250000
01/26/2016,1077.280000
01/27/2016,1071.350000
01/28/2016,1075.660000
01/29/2016,1087.550000
02/01/2016,1086.970000
02/02/2016,1080.090000
02/03/2016,1082.440000
02/04/2016,1083.810000
02/05/2016,1075.710000
02/08/2016,1067.280000
02/09/2016,1067.080000
02/10/2016,1069.010000
02/11/2016,1060.060000
02/12/2016,1078.210000
02/16/2016,1090.790000
02/17/2016,1094.620000
02/18/2016,1094.600000
02/19/2016,1098.000000
02/22/2016,1106.370000
02/23/2016,1099.240000
02/24/2016,1102.000000
02/25/2016,1108.200000
02/26/2016,1107.720000
02/29/2016,1105.600000
03/01/2016,1114.920000
03/02/2016,1116.450000
03/03/2016,1117.510000
03/04/2016,1117.740000
03/07/2016,1118.940000
03/08/2016,1116.960000
03/09/2016,1118.420000
03/10/2016,1118.940000
03/11/2016,1120.770000
03/14/2016,1120.730000
03/15/2016,1120.450000
03/16/2016,1120.260000
03/17/2016,1120.520000
03/18/2016,1120.210000
03/21/2016,1122.230000
03/22/2016,1121.380000
03/23/2016,1117.600000
03/24/2016,1117.980000
03/28/2016,1119.240000
03/29/2016,1125.590000
03/30/2016,1128.170000
03/31/2016,1127.390000
04/01/2016,1130.550000
04/04/2016,1130.190000
04/05/2016,1124.510000
04/06/2016,1131.090000
04/07/2016,1124.510000
04/08/2016,1128.170000
04/11/2016,1126.920000
04/12/2016,1134.310000
04/13/2016,1135.890000
04/14/2016,1136.090000
04/15/2016,1134.460000
04/18/2016,1138.680000
04/19/2016,1140.230000
04/20/2016,1140.680000
04/21/2016,1138.350000
04/22/2016,1139.210000
04/25/2016,1138.500000
04/26/2016,1139.610000
04/27/2016,1140.850000
04/28/2016,1135.110000
04/29/2016,1132.380000
05/02/2016,1138.950000
05/03/2016,1133.120000
05/04/2016,1128.530000
05/05/2016,1129.110000
05/06/2016,1132.800000
05/09/2016,1134.280000
05/10/2016,1143.940000
05/11/2016,1137.950000
05/12/2016,1138.400000
05/13/2016,1130.760000
05/16/2016,1141.310000
05/17/2016,1132.070000
05/18/2016,1132.650000
05/19/2016,1128.570000
05/20/2016,1136.980000
05/23/2016,1136.380000
05/24/2016,1144.500000
05/25/2016,1147.700000
05/26/2016,1148.070000
05/27/2016,1150.110000
05/31/2016,1150.230000
06/01/2016,1150.650000
06/02/2016,1151.950000
06/03/2016,1152.150000
06/06/2016,1153.040000
06/07/2016,1153.190000
06/08/2016,1154.130000
06/09/2016,1153.930000
06/10/2016,1152.590000
06/13/2016,1151.080000
06/14/2016,1152.120000
06/15/2016,1152.900000
06/16/2016,1154.320000
06/17/2016,1149.430000
06/20/2016,1153.780000
06/21/2016,1154.990000
06/22/2016,1151.890000
06/23/2016,1160.900000
06/24/2016,1139.510000
06/27/2016,1126.910000
06/28/2016,1144.470000
06/29/2016,1157.010000
06/30/2016,1163.510000
07/01/2016,1165.810000
07/05/2016,1164.450000
07/06/2016,1166.750000
07/07/2016,1167.280000
07/08/2016,1170.570000
07/11/2016,1170.910000
07/12/2016,1170.650000
07/13/2016,1170.870000
07/14/2016,1170.820000
07/15/2016,1164.860000
07/18/2016,1167.060000
07/19/2016,1166.780000
07/20/2016,1169.560000
07/21/2016,1167.240000
07/22/2016,1170.920000
07/25/2016,1169.100000
07/26/2016,1169.330000
07/27/2016,1169.130000
07/28/2016,1170.450000
07/29/2016,1172.740000
08/01/2016,1172.410000
08/02/2016,1167.920000
08/03/2016,1171.360000
08/04/2016,1171.910000
08/05/2016,1178.100000
08/08/2016,1178.250000
08/09/2016,1178.490000
08/10/2016,1177.700000
08/11/2016,1180.330000
08/12/2016,1181.160000
08/15/2016,1182.280000
08/16/2016,1180.960000
08/17/2016,1182.520000
08/18/2016,1183.390000
08/19/2016,1185.220000
08/22/2016,1185.140000
08/23/2016,1186.140000
08/24/2016,1182.230000
08/25/2016,1181.390000
08/26/2016,1180.930000
08/29/2016,1185.850000
08/30/2016,1185.190000
08/31/2016,1183.870000
09/01/2016,1184.030000
09/02/2016,1188.760000
09/06/2016,1191.200000
09/07/2016,1191.960000
09/08/2016,1191.130000
09/09/2016,1165.290000
09/12/2016,1182.150000
09/13/2016,1165.660000
09/14/2016,1165.210000
09/15/2016,1177.170000
09/16/2016,1172.740000
09/19/2016,1173.100000
09/20/2016,1173.190000
09/21/2016,1180.560000
09/22/2016,1184.730000
09/23/2016,1182.680000
09/26/2016,1177.530000
09/27/2016,1182.360000
09/28/2016,1185.350000
09/29/2016,1179.900000
09/30/2016,1184.830000
10/03/2016,1184.220000
10/04/2016,1182.180000
10/05/2016,1185.370000
10/06/2016,1186.260000
10/07/2016,1185.730000
10/10/2016,1188.670000
10/11/2016,1182.200000
10/12/2016,1183.570000
10/13/2016,1182.070000
10/14/2016,1183.480000
10/17/2016,1182.460000
10/18/2016,1188.260000
10/19/2016,1190.270000
10/20/2016,1191.750000
10/21/2016,1192.840000
10/24/2016,1196.670000
10/25/2016,1193.850000
10/26/2016,1192.500000
10/27/2016,1190.210000
10/28/2016,1187.640000
10/31/2016,1187.410000
11/01/2016,1182.220000
11/02/2016,1177.190000
11/03/2016,1172.840000
11/04/2016,1171.270000
11/07/2016,1190.220000
11/08/2016,1193.440000
11/09/2016,1203.400000
11/10/2016,1205.020000
11/11/2016,1206.250000
11/14/2016,1207.270000
11/15/2016,1208.990000
11/16/2016,1209.670000
11/17/2016,1210.070000
11/18/2016,1208.130000
11/21/2016,1213.230000
11/22/2016,1214.470000
11/23/2016,1215.230000
11/25/2016,1217.340000
11/28/2016,1214.850000
11/29/2016,1215.810000
11/30/2016,1214.790000
12/01/2016,1213.000000
12/02/2016,1213.880000
12/05/2016,1219.440000
12/06/2016,1221.640000
12/07/2016,1223.570000
12/08/2016,1223.810000
12/09/2016,1223.760000
12/12/2016,1223.870000
12/13/2016,1224.070000
12/14/2016,1223.980000
12/15/2016,1224.180000
12/16/2016,1219.760000
12/19/2016,1222.000000
12/20/2016,1224.290000
12/21/2016,1223.500000
12/22/2016,1222.830000
12/23/2016,1224.040000
12/27/2016,1226.040000
12/28/2016,1220.460000
12/29/2016,1220.240000
12/30/2016,1216.130000
01/03/2017,1225.160000
01/04/2017,1230.170000
01/05/2017,1230.210000
01/06/2017,1232.760000
01/09/2017,1231.820000
01/10/2017,1232.890000
01/11/2017,1234.980000
01/12/2017,1234.470000
01/13/2017,1236.520000
01/17/2017,1235.730000
01/18/2017,1237.540000
01/19/2017,1235.800000
01/20/2017,1239.320000
01/23/2017,1237.540000
01/24/2017,1242.250000
01/25/2017,1245.640000
01/26/2017,1245.750000
01/27/2017,1246.620000
01/30/2017,1243.470000
01/31/2017,1243.100000
02/01/2017,1244.500000
02/02/2017,1245.290000
02/03/2017,1249.680000
02/06/2017,1249.650000
02/07/2017,1250.300000
02/08/2017,1250.810000
02/09/2017,1252.470000
02/10/2017,1252.780000
02/13/2017,1253.130000
02/14/2017,1253.210000
02/15/2017,1253.600000
02/16/2017,1253.520000
02/17/2017,1257.300000
02/21/2017,1260.280000
02/22/2017,1259.820000
02/23/2017,1260.150000
02/24/2017,1261.740000
02/27/2017,1261.670000
02/28/2017,1260.360000
03/01/2017,1265.390000
03/02/2017,1265.200000
03/03/2017,1266.430000
03/06/2017,1266.020000
03/07/2017,1265.610000
03/08/2017,1265.090000
03/09/2017,1265.230000
03/10/2017,1266.520000
03/13/2017,1267.520000
03/14/2017,1267.220000
03/15/2017,1268.970000
03/16/2017,1269.520000
03/17/2017,1266.000000
03/20/2017,1265.050000
03/21/2017,1254.290000
03/22/2017,1255.990000
03/23/2017,1254.750000
03/24/2017,1254.330000
03/27/2017,1254.440000
03/28/2017,1261.990000
03/29/2017,1263.650000
03/30/2017,1266.610000
03/31/2017,1264.930000
04/03/2017,1263.930000
04/04/2017,1265.360000
04/05/2017,1262.120000
04/06/2017,1264.720000
04/07/2017,1264.270000
04/10/2017,1265.640000
04/11/2017,1264.350000
04/12/2017,1260.270000
04/13/2017,1251.920000
04/17/2017,1262.770000
04/18/2017,1259.180000
04/19/2017,1257.310000
04/20/2017,1266.840000
04/21/2017,1263.720000
04/24/2017,1273.570000
04/25/2017,1276.190000
04/26/2017,1276.390000
04/27/2017,1276.940000
04/28/2017,1276.480000
05/01/2017,1277.430000
05/02/2017,1278.320000
05/03/2017,1278.420000
05/04/2017,1278.600000
05/05/2017,1279.530000
05/08/2017,1281.370000
05/09/2017,1281.070000
05/10/2017,1281.520000
05/11/2017,1281.150000
05/12/2017,1282.030000
05/15/2017,1282.170000
05/16/2017,1282.480000
05/17/2017,1277.290000
05/18/2017,1282.100000
05/19/2017,1289.110000
05/22/2017,1293.470000
05/23/2017,1294.460000
05/24/2017,1296.790000
05/25/2017,1298.220000
05/26/2017,1299.020000
05/30/2017,1299.110000
05/31/2017,1299.250000
06/01/2017,1300.970000
06/02/2017,1302.640000
06/05/2017,1302.190000
06/06/2017,1301.800000
06/07/2017,1302.710000
06/08/2017,1303.100000
06/09/2017,1303.530000
06/12/2017,1303.120000
06/13/2017,1303.990000
06/14/2017,1304.590000
06/15/2017,1304.720000
06/16/2017,1303.240000
06/19/2017,1307.160000
06/20/2017,1303.420000
06/21/2017,1303.630000
06/22/2017,1304.240000
06/23/2017,1306.080000
06/26/2017,1306.890000
06/27/2017,1301.450000
06/28/2017,1307.650000
06/29/2017,1302.060000
06/30/2017,1303.810000
07/03/2017,1305.830000
07/05/2017,1307.520000
07/06/2017,1301.140000
07/07/2017,1307.280000
07/10/2017,1308.770000
07/11/2017,1308.770000
07/12/2017,1313.370000
07/13/2017,1313.990000
07/14/2017,1314.880000
07/17/2017,1315.310000
07/18/2017,1315.490000
07/19/2017,1316.190000
07/20/2017,1315.670000
07/21/2017,1319.840000
07/24/2017,1319.230000
07/25/2017,1321.530000
07/26/2017,1322.120000
07/27/2017,1321.560000
07/28/2017,1321.030000
07/31/2017,1321.060000
08/01/2017,1323.510000
08/02/2017,1324.370000
08/03/2017,1323.110000
08/04/2017,1325.050000
08/07/2017,1326.390000
08/08/2017,1324.650000
08/09/2017,1324.730000
08/10/2017,1310.860000
08/11/2017,1313.650000
08/14/2017,1324.580000
08/15/2017,1325.250000
08/16/2017,1327.540000
08/17/2017,1309.370000
08/18/2017,1309.100000
08/21/2017,1311.500000
08/22/2017,1318.200000
08/23/2017,1316.700000
08/24/2017,1315.650000
08/25/2017,1317.810000
08/28/2017,1319.200000
08/29/2017,1319.800000
08/30/2017,1322.430000
08/31/2017,1324.730000
09/01/2017,1325.750000
09/05/2017,1323.240000
09/06/2017,1324.880000
09/07/2017,1325.600000
09/08/2017,1324.880000
09/11/2017,1327.590000
09/12/2017,1327.510000
09/13/2017,1328.100000
09/14/2017,1327.640000
09/15/2017,1329.520000
09/18/2017,1330.370000
09/19/2017,1331.070000
09/20/2017,1331.900000
09/21/2017,1330.440000
09/22/2017,1331.870000
09/25/2017,1330.280000
09/26/2017,1330.400000
09/27/2017,1333.030000
09/28/2017,1334.660000
09/29/2017,1336.920000
10/02/2017,1338.220000
10/03/2017,1339.110000
10/04/2017,1338.990000
10/05/2017,1340.800000
10/06/2017,1341.210000
10/09/2017,1340.590000
10/10/2017,1340.520000
10/11/2017,1341.560000
10/12/2017,1341.570000
10/13/2017,1341.340000
10/16/2017,1341.540000
10/17/2017,1342.090000
10/18/2017,1342.220000
10/19/2017,1342.680000
10/20/2017,1343.170000
10/23/2017,1339.930000
10/24/2017,1341.020000
10/25/2017,1337.460000
10/26/2017,1338.850000
10/27/2017,1345.120000
10/30/2017,1343.990000
10/31/2017,1344.810000
11/01/2017,1346.020000
11/02/2017,1346.550000
11/03/2017,1348.840000
11/06/2017,1350.030000
11/07/2017,1349.990000
11/08/2017,1350.780000
11/09/2017,1349.050000
11/10/2017,1349.420000
11/13/2017,1350.890000
11/14/2017,1350.490000
11/15/2017,1347.880000
11/16/2017,1353.910000
11/17/2017,1353.830000
11/20/2017,1355.670000
11/21/2017,1360.100000
11/22/2017,1360.330000
11/24/2017,1361.500000
11/27/2017,1361.840000
11/28/2017,1364.340000
11/29/2017,1364.090000
11/30/2017,1365.320000
12/01/2017,1365.210000
12/04/2017,1365.300000
12/05/2017,1365.270000
12/06/2017,1365.970000
12/07/2017,1367.090000
12/08/2017,1368.010000
12/11/2017,1368.200000
12/12/2017,1368.020000
12/13/2017,1367.690000
12/14/2017,1368.250000
12/15/2017,1372.340000
12/18/2017,1373.820000
12/19/2017,1372.680000
12/20/2017,1373.040000
12/21/2017,1374.010000
12/22/2017,1373.300000
12/26/2017,1373.060000
12/27/2017,1374.990000
12/28/2017,1377.780000
12/29/2017,1374.250000
01/02/2018,1380.190000
01/03/2018,1382.220000
01/04/2018,1383.050000
01/05/2018,1384.480000
01/08/2018,1384.720000
01/09/2018,1383.890000
01/10/2018,1384.830000
01/11/2018,1385.450000
01/12/2018,1385.150000
01/16/2018,1384.860000
01/17/2018,1385.580000
01/18/2018,1385.070000
01/19/2018,1385.330000
01/22/2018,1388.970000
01/23/2018,1390.050000
01/24/2018,1389.460000
01/25/2018,1390.290000
01/26/2018,1394.340000
01/29/2018,1390.460000
01/30/2018,1385.820000
01/31/2018,1387.350000
02/01/2018,1388.500000
02/02/2018,1371.660000
02/05/2018,1318.550000
02/06/2018,1339.400000
02/07/2018,1336.220000
02/08/2018,1286.700000
02/09/2018,1306.340000
02/12/2018,1324.740000
02/13/2018,1328.400000
02/14/2018,1346.580000
02/15/2018,1363.200000
02/16/2018,1367.130000
02/20/2018,1363.850000
02/21/2018,1359.780000
02/22/2018,1362.070000
02/23/2018,1376.390000
02/26/2018,1382.750000
02/27/2018,1374.640000
02/28/2018,1367.680000
03/01/2018,1354.920000
03/02/2018,1361.710000
03/05/2018,1372.760000
03/06/2018,1376.330000
03/07/2018,1376.850000
03/08/2018,1381.300000
03/09/2018,1389.870000
03/12/2018,1389.770000
03/13/2018,1390.280000
03/14/2018,1388.440000
03/15/2018,1391.250000
03/16/2018,1394.470000
03/19/2018,1381.630000
03/20/2018,1383.300000
03/21/2018,1382.650000
03/22/2018,1353.420000
03/23/2018,1326.970000
03/26/2018,1360.390000
03/27/2018,1339.050000
03/28/2018,1335.470000
03/29/2018,1352.790000
04/02/2018,1324.570000
04/03/2018,1341.220000
04/04/2018,1356.070000
04/05/2018,1365.690000
04/06/2018,1337.000000
04/09/2018,1341.940000
04/10/2018,1363.700000
04/11/2018,1356.860000
04/12/2018,1368.270000
04/13/2018,1364.710000
04/16/2018,1375.790000
04/17/2018,1390.340000
04/18/2018,1391.700000
04/19/2018,1383.990000
04/20/2018,1372.440000
04/23/2018,1373.640000
04/24/2018,1362.020000
04/25/2018,1363.580000
04/26/2018,1373.810000
04/27/2018,1376.430000
04/30/2018,1370.820000
05/01/2018,1373.870000
05/02/2018,1367.320000
05/03/2018,1365.630000
05/04/2018,1379.440000
05/07/2018,1383.250000
05/08/2018,1383.520000
05/09/2018,1390.980000
05/10/2018,1395.250000
05/11/2018,1396.140000
05/14/2018,1396.290000
05/15/2018,1395.820000
05/16/2018,1397.490000
05/17/2018,1397.860000
05/18/2018,1396.920000
05/21/2018,1402.240000
05/22/2018,1400.640000
05/23/2018,1404.020000
05/24/2018,1403.660000
05/25/2018,1402.430000
05/29/2018,1392.190000
05/30/2018,1403.430000
05/31/2018,1399.500000
06/01/2018,1407.710000
06/04/2018,1410.110000
06/05/2018,1410.660000
06/06/2018,1413.130000
06/07/2018,1413.290000
06/08/2018,1414.190000
06/11/2018,1414.650000
06/12/2018,1415.130000
06/13/2018,1415.100000
06/14/2018,1415.360000
06/15/2018,1414.600000
06/18/2018,1414.240000
06/19/2018,1410.980000
06/20/2018,1412.890000
06/21/2018,1407.430000
06/22/2018,1410.010000
06/25/2018,1396.190000
06/26/2018,1398.790000
06/27/2018,1389.240000
06/28/2018,1396.300000
06/29/2018,1398.710000
07/02/2018,1402.640000
07/03/2018,1396.820000
07/05/2018,1407.470000
07/06/2018,1417.040000
07/09/2018,1424.910000
07/10/2018,1427.070000
07/11/2018,1423.190000
07/12/2018,1428.810000
07/13/2018,1429.930000
07/16/2018,1429.960000
07/17/2018,1431.100000
07/18/2018,1431.940000
07/19/2018,1432.380000
07/20/2018,1433.250000
07/23/2018,1435.240000
07/24/2018,1438.390000
07/25/2018,1442.460000
07/26/2018,1441.620000
07/27/2018,1439.420000
07/30/2018,1435.190000
07/31/2018,1439.650000
08/01/2018,1439.430000
08/02/2018,1443.480000
08/03/2018,1446.400000
08/06/2018,1448.040000
08/07/2018,1448.900000
08/08/2018,1449.560000
08/09/2018,1450.160000
08/10/2018,1447.190000
08/13/2018,1445.820000
08/14/2018,1449.910000
08/15/2018,1447.990000
08/16/2018,1451.280000
08/17/2018,1455.530000
08/20/2018,1457.820000
08/21/2018,1459.020000
08/22/2018,1459.500000
08/23/2018,1458.690000
08/24/2018,1462.390000
08/27/2018,1465.380000
08/28/2018,1465.150000
08/29/2018,1467.620000
08/30/2018,1465.630000
08/31/2018,1466.940000
09/04/2018,1466.690000
09/05/2018,1466.300000
09/06/2018,1464.280000
09/07/2018,1464.440000
09/10/2018,1466.900000
09/11/2018,1469.230000
09/12/2018,1470.170000
09/13/2018,1471.680000
09/14/2018,1471.930000
09/17/2018,1470.770000
09/18/2018,1471.820000
09/19/2018,1472.160000
09/20/2018,1472.620000
09/21/2018,1469.160000
09/24/2018,1466.780000
09/25/2018,1466.000000
09/26/2018,1462.820000
09/27/2018,1466.700000
09/28/2018,1467.410000
10/01/2018,1471.370000
10/02/2018,1471.320000
10/03/2018,1472.170000
10/04/2018,1463.710000
10/05/2018,1457.840000
10/08/2018,1457.920000
10/09/2018,1456.680000
10/10/2018,1409.790000
10/11/2018,1380.800000
10/12/2018,1400.690000
10/15/2018,1392.500000
10/16/2018,1422.420000
10/17/2018,1422.140000
10/18/2018,1401.860000
10/19/2018,1403.520000
10/22/2018,1401.580000
10/23/2018,1395.980000
10/24/2018,1359.960000
10/25/2018,1381.620000
10/26/2018,1361.370000
10/29/2018,1354.000000
10/30/2018,1373.290000
10/31/2018,1387.310000
11/01/2018,1400.920000
11/02/2018,1394.670000
11/05/2018,1401.770000
11/06/2018,1408.430000
11/07/2018,1428.010000
11/08/2018,1428.260000
11/09/2018,1422.740000
11/12/2018,1400.500000
11/13/2018,1398.980000
11/14/2018,1389.050000
11/15/2018,1404.230000
11/16/2018,1406.650000
11/19/2018,1393.750000
11/20/2018,1376.300000
11/21/2018,1381.580000
11/23/2018,1374.630000
11/26/2018,1393.530000
11/27/2018,1396.220000
11/28/2018,1413.310100
11/29/2018,1411.980000
11/30/2018,1418.430100
12/04/2018,1402.760000
12/06/2018,1403.910000
12/07/2018,1379.030000
12/10/2018,1383.500000
12/11/2018,1383.420000
12/12/2018,1390.470000
12/13/2018,1391.580000
12/14/2018,1366.500000
12/17/2018,1338.439900
12/18/2018,1338.680100
12/19/2018,1318.310100
12/20/2018,1297.560100
12/21/2018,1276.550000
12/24/2018,1249.220000
12/26/2018,1292.300000
12/27/2018,1296.960000
12/28/2018,1299.569900
12/31/2018,1308.760000
01/02/2019,1315.620000
01/03/2019,1299.040000
01/04/2019,1322.290000
01/07/2019,1326.189900
01/08/2019,1329.590000
01/09/2019,1331.210000
01/10/2019,1333.030000
01/11/2019,1334.060100
01/14/2019,1334.939900
01/15/2019,1334.510000
01/16/2019,1334.920000
01/17/2019,1334.930100
01/18/2019,1341.200000
01/22/2019,1329.760000
01/23/2019,1332.470000
01/24/2019,1336.030000
01/25/2019,1342.860000
01/28/2019,1337.080000
01/29/2019,1336.150000
01/30/2019,1347.850000
01/31/2019,1353.660000
02/01/2019,1355.800000
02/04/2019,1359.319900
02/05/2019,1360.780000
02/06/2019,1360.410000
02/07/2019,1358.720000
02/08/2019,1359.890000
02/11/2019,1361.070000
02/12/2019,1362.970000
02/13/2019,1363.370000
02/14/2019,1363.710000
02/15/2019,1364.890000
02/19/2019,1367.090000
02/20/2019,1369.300000
02/21/2019,1367.960000
02/22/2019,1372.290000
02/25/2019,1373.050000
02/26/2019,1373.060000
02/27/2019,1373.660000
02/28/2019,1373.080000
03/01/2019,1377.550000
03/04/2019,1376.270000
03/05/2019,1376.610000
03/06/2019,1373.080000
03/07/2019,1367.520000
03/08/2019,1367.520000
03/11/2019,1379.890000
03/12/2019,1381.930000
03/13/2019,1383.630000
03/14/2019,1384.230000
03/15/2019,1390.320000
03/18/2019,1392.340000
03/19/2019,1391.700000
03/20/2019,1390.400000
03/21/2019,1395.600000
03/22/2019,1381.240000
03/25/2019,1382.470000
03/26/2019,1389.790000
03/27/2019,1386.860000
03/28/2019,1391.040000
03/29/2019,1397.300000
04/01/2019,1402.880000
04/02/2019,1403.510000
04/03/2019,1404.390000
04/04/2019,1405.660000
04/05/2019,1407.420000
04/08/2019,1408.260000
04/09/2019,1406.560000
04/10/2019,1408.060000
04/11/2019,1408.930000
04/12/2019,1409.470000
04/15/2019,1409.890000
04/16/2019,1409.680000
04/17/2019,1410.420000
04/18/2019,1409.590000
04/22/2019,1411.150000
04/23/2019,1415.670000
04/24/2019,1414.130000
04/25/2019,1414.680000
04/26/2019,1417.500000
04/29/2019,1418.280000
04/30/2019,1419.180000
05/01/2019,1415.480000
05/02/2019,1415.140000
05/03/2019,1421.010000
05/06/2019,1417.700000
05/07/2019,1403.650000
05/08/2019,1403.110000
05/09/2019,1402.150000
05/10/2019,1408.940000
05/13/2019,1382.320000
05/14/2019,1393.780000
05/15/2019,1402.330000
05/16/2019,1415.180000
05/17/2019,1410.150000
05/20/2019,1405.160000
05/21/2019,1413.650000
05/22/2019,1412.560000
05/23/2019,1400.660000
05/24/2019,1403.150000
05/28/2019,1394.710000
05/29/2019,1386.950000
05/30/2019,1390.250000
05/31/2019,1373.660000
06/03/2019,1370.250000
06/04/2019,1397.730000
06/05/2019,1407.660000
06/06/2019,1414.640000
06/07/2019,1423.920000
06/10/2019,1428.470000
06/11/2019,1428.910000
06/12/2019,1428.750000
06/13/2019,1432.580000
06/14/2019,1432.770000
06/17/2019,1435.530000
06/18/2019,1439.260000
06/19/2019,1441.900000
06/20/2019,1442.570000
06/21/2019,1441.330000
06/24/2019,1441.080000
06/25/2019,1433.390000
06/26/2019,1432.940000
06/27/2019,1437.590000
06/28/2019,1443.130000
07/01/2019,1451.700000
07/02/2019,1455.460000
07/03/2019,1459.560000
07/08/2019,1458.470000
07/09/2019,1459.540000
07/10/2019,1462.130000
07/11/2019,1463.100000
07/12/2019,1464.160000
07/15/2019,1464.450000
07/16/2019,1464.760000
07/17/2019,1464.770000
07/18/2019,1465.610000
07/19/2019,1454.370000
07/22/2019,1458.480000
07/23/2019,1464.090000
07/24/2019,1467.420000
07/25/2019,1463.690000
07/26/2019,1468.980000
07/29/2019,1469.680000
07/30/2019,1466.280000
07/31/2019,1458.360000
08/01/2019,1449.060000
08/02/2019,1442.560000
08/05/2019,1402.030000
08/06/2019,1420.390000
08/07/2019,1421.620000
08/08/2019,1447.750000
08/09/2019,1439.240000
08/12/2019,1422.010000
08/13/2019,1443.500000
08/14/2019,1401.800000
08/15/2019,1405.520000
08/16/2019,1425.800000
08/19/2019,1436.890000
08/20/2019,1431.890000
08/21/2019,1438.660000
08/22/2019,1438.310000
08/23/2019,1416.670000
08/26/2019,1427.460000
08/27/2019,1425.290000
08/28/2019,1432.010000
08/29/2019,1441.070000
08/30/2019,1441.790000
09/03/2019,1438.870000
09/04/2019,1447.190000
09/05/2019,1453.420000
09/06/2019,1455.040000
09/09/2019,1455.770000
09/10/2019,1457.360000
09/11/2019,1458.110000
09/12/2019,1458.260000
09/13/2019,1459.250000
09/16/2019,1459.480000
09/17/2019,1459.730000
09/18/2019,1459.680000
09/19/2019,1460.100000
09/20/2019,1451.690000
09/23/2019,1453.190000
09/24/2019,1444.520000
09/25/2019,1451.460000
09/26/2019,1450.010000
09/27/2019,1444.420000
09/30/2019,1451.160000
10/01/2019,1437.740000
10/02/2019,1414.280000
10/03/2019,1425.820000
10/04/2019,1443.790000
10/07/2019,1439.490000
10/08/2019,1418.060000
10/09/2019,1431.240000
10/10/2019,1439.730000
10/11/2019,1454.430000
10/14/2019,1454.480000
10/15/2019,1467.410000
10/16/2019,1465.970000
10/17/2019,1470.610000
10/18/2019,1465.420000
10/21/2019,1471.310000
10/22/2019,1469.080000
10/23/2019,1471.880000
10/24/2019,1474.430000
10/25/2019,1478.080000
10/28/2019,1480.400000
10/29/2019,1480.130000
10/30/2019,1482.360000
10/31/2019,1481.110000
11/01/2019,1485.410000
11/04/2019,1486.180000
11/05/2019,1486.210000
11/06/2019,1487.570000
11/07/2019,1488.180000
11/08/2019,1488.930000
11/11/2019,1488.920000
11/12/2019,1488.790000
11/13/2019,1488.820000
11/14/2019,1488.880000
11/15/2019,1492.860000
11/18/2019,1493.550000
11/19/2019,1492.940000
11/20/2019,1491.480000
11/21/2019,1490.200000
11/22/2019,1492.890000
11/25/2019,1499.040000
11/26/2019,1501.160000
11/27/2019,1502.390000
11/29/2019,1500.230000
12/02/2019,1494.330000
12/03/2019,1489.010000
12/04/2019,1494.710000
12/05/2019,1497.220000
12/06/2019,1503.760000
12/09/2019,1501.920000
12/10/2019,1501.880000
12/11/2019,1504.260000
12/12/2019,1509.060000
12/13/2019,1510.240000
12/16/2019,1511.520000
12/17/2019,1512.970000
12/18/2019,1512.330000
12/19/2019,1513.300000
12/20/2019,1509.430000
12/23/2019,1510.770000
12/24/2019,1510.890000
12/26/2019,1514.550000
12/27/2019,1513.840000
12/30/2019,1509.930000
12/31/2019,1514.000000
01/02/2020,1520.050000
01/03/2020,1515.050000
01/06/2020,1519.140000
01/07/2020,1518.580000
01/08/2020,1520.870000
01/09/2020,1524.780000
01/10/2020,1524.780000
01/13/2020,1526.930000
01/14/2020,1527.250000
01/15/2020,1527.250000
01/16/2020,1527.320000
01/17/2020,1528.700000
01/21/2020,1525.810000
01/22/2020,1526.620000
01/23/2020,1527.750000
01/24/2020,1519.250000
01/27/2020,1502.490000
01/28/2020,1513.710000
01/29/2020,1513.260000
01/30/2020,1517.770000
01/31/2020,1496.900000
02/03/2020,1507.010000
02/04/2020,1523.820000
02/05/2020,1533.710000
02/06/2020,1537.200000
02/07/2020,1533.780000
02/10/2020,1539.770000
02/11/2020,1540.910000
02/12/2020,1544.990000
02/13/2020,1544.260000
02/14/2020,1546.430000
02/18/2020,1546.540000
02/19/2020,1548.120000
02/20/2020,1548.810000
02/21/2020,1541.170000
02/24/2020,1504.010000
02/25/2020,1463.510000
02/26/2020,1458.350000
02/27/2020,1395.150000
02/28/2020,1383.790000
03/02/2020,1447.530000
03/03/2020,1407.090000
03/04/2020,1465.830000
03/05/2020,1417.040000
03/06/2020,1393.210000
03/09/2020,1287.600000
03/10/2020,1350.320000
03/11/2020,1285.340000
03/12/2020,1162.400000
03/13/2020,1271.660000
03/16/2020,1117.130000
03/17/2020,1177.250000
03/18/2020,1125.110000
03/19/2020,1130.500000
03/20/2020,1097.420000
